dNB_M5_M1,dNB_M4_M1,dNB_nonclimate_matched_M1,dNB_climate_M5_matched,dAUC_M5_M1
0.015323224261771684,0.011428571428571427,0.0075871242351689405,0.0077361000266027435,0.03876989429463873
0.019471137307065983,0.015193908676008477,0.009345687223356186,0.010125450083709797,0.03206577667618171
0.021217878636706156,0.013639306677422414,0.009414836593676007,0.011803042043030149,0.0385091574491464
0.020237015930578944,0.015455683633380873,0.011818417303458145,0.008418598627120799,0.042655523041236654
0.025235788937038012,0.011665027979073372,0.015743539322433053,0.009492249614604958,0.04945860299977878
0.02562700378507629,0.01559065418556524,0.013799980699327696,0.011827023085748595,0.06400991453501426
0.014672883070376341,0.013068399818623594,0.008220069992675133,0.006452813077701208,0.03218826314829892
0.01759577701351675,0.013082574467841945,0.010100433038927742,0.007495343974589008,0.03397080187616275
0.018467689647719915,0.012675599740652688,0.009920034579641246,0.008547655068078669,0.042406898852945685
0.025993663594470057,0.015666145490454253,0.014503785385121759,0.011489878209348298,0.04805754226267889
0.01446126688845134,0.012540857201051359,0.009446863815795792,0.005014403072655549,0.040469691568159494
0.011122018696593156,0.011400905825394353,0.006525958813948823,0.004596059882644332,0.021323176388294396
0.015734871491755537,0.011740007745144027,0.0085706132931129,0.007164258198642637,0.033123461581734404
0.019405109762493433,0.013850089372678731,0.013550396557813926,0.005854713204679507,0.04581399071594339
0.02191335109402978,0.015001965322968075,0.014368694588810738,0.007544656505219044,0.03742997013107863
0.020280026252461114,0.011419820608182002,0.013038722380223133,0.007241303872237981,0.04998416961808816
0.015299488713572063,0.008505147080388215,0.007214710971639726,0.008084777741932336,0.034733220749288085
0.023820915926179076,0.013545226703121471,0.014251537935748487,0.009569377990430589,0.0491265653102988
0.019771396373734706,0.009548628579477941,0.01316080735717301,0.0066105890165616965,0.04535816757706579
0.017502328894733937,0.012482875774015051,0.011419803824867097,0.00608252506986684,0.03067347656494257
0.01878357385952642,0.012854415444271877,0.01389794732535668,0.00488562653416974,0.04887598644946578
0.015802633772295377,0.010335055842640467,0.008668111351891994,0.007134522420403383,0.03426230747996806
0.024379040299360305,0.011629339995742644,0.015528193867147655,0.00885084643221265,0.05238054050302399
0.02586082697017722,0.015446518616090782,0.017175376129417386,0.008685450840759834,0.04820148593772644
0.018970706260032083,0.013593499197431802,0.011466693418940632,0.007504012841091451,0.05052052791386641
0.021475058614277648,0.015371089012854722,0.01020696903549198,0.011268089578785667,0.050649470279591435
0.018315555648693443,0.011525807330413446,0.01145246128376537,0.006863094364928074,0.04538346953980388
0.011120809491481642,0.010269507214517415,0.005409541051088929,0.005711268440392714,0.0229640862392817
0.01971300188433109,0.012600169796864985,0.01210320336280618,0.0076097985215249075,0.039166417922164465
0.018786925659880133,0.013952055085646287,0.010062906447910913,0.00872401921196922,0.04254818843059438
0.020070838252656403,0.01333998709818765,0.013607760561837351,0.006463077690819052,0.04193022093066778
0.023480468199125692,0.015401817192819911,0.012802949412736492,0.0106775187863892,0.04555545864904764
0.019998923052070378,0.012406440148618803,0.012277206397070695,0.007721716654999683,0.045569912986076266
0.01843660163998767,0.016155894302474827,0.00789230818190495,0.01054429345808272,0.038652538283376336
0.027036201572457924,0.014257243599570757,0.018385493090383537,0.008650708482074387,0.04676165500667995
0.016941423040723408,0.008917049126245608,0.012565373904774885,0.004376049135948523,0.046904522950388494
0.014038231780167248,0.008405871309097063,0.006517750469363343,0.007520481310803906,0.046098757042084326
0.013648078016672949,0.011034616268799396,0.007925080763227677,0.005722997253445272,0.030143553457814942
0.018783276956250705,0.015134947318937553,0.012365487006019221,0.006417789950231484,0.03605433933632374
0.020295947179585133,0.012536356495340018,0.012812347408869884,0.007483599770715249,0.04426636340686563
0.02308946403097617,0.014418178112899888,0.012971265539025889,0.010118198491950281,0.04836185537244064
0.021284642699556655,0.012795999411678194,0.01257537873216652,0.008709263967390135,0.04689230881082984
0.01926613444105496,0.015079725665822913,0.009303130611626742,0.009963003829428219,0.042425246214529366
0.015223551450624234,0.010872271557805652,0.005916317892415507,0.009307233558208727,0.029866393304745276
