free,frozen
0.007842293788208443,0.007254949000272987
0.013997338065661058,0.016271073646850015
0.013275455978821571,0.0121756564732447
0.002775306884895884,0.0027397260273972213
0.010228008664775912,0.009915362111704129
0.019673104428472477,0.01965511347792062
0.013322505371149013,0.014823343167590153
0.00978790723996456,0.009080502643120852
0.01950710852259724,0.01937994353874717
0.006900410294666148,0.007053996533339185
0.007900617434311558,0.00938330703324397
0.007983283326189472,0.008587961545526906
0.005564354344842148,0.004487382536163015
0.003469685902118297,0.003669692858882051
0.0009256108350915448,-0.001442863948819123
0.002371475723577432,0.0028291289333906566
0.00847385089446201,0.00870923564153045
0.010282885431400296,0.012588401697312596
0.008497657696916877,0.008684419404541427
0.008967972794189483,0.00915443559486076
0.00660216277746159,0.007994396042204782
0.012519597897260898,0.013660887208337164
0.004830287206266298,0.00451324132786271
0.008105945519696595,0.007584103533450098
0.011242979992979962,0.01083713583713583
0.014049896416449964,0.013664212985410151
0.005615082347383588,0.004906486869511034
0.006725452099835633,0.006148984776992494
0.010533443683695742,0.010662424626761369
0.006486384858834987,0.005985021777958843
0.018706074445680232,0.01890721503111764
0.011768615180129033,0.012654722676044616
0.008442455269525084,0.008577451479246961
0.002908722635043659,0.003497532885052501
0.0026518685851789903,0.0014855374944753308
0.003316987030342028,0.004462421400532157
0.007653061224489804,0.005363975947521915
0.0034685756679417312,0.0031698927632022866
0.015853056091974654,0.01649675903055342
0.011551208558689852,0.010676771275274999
0.005830903790087438,0.005873156716102612
0.016327398244779356,0.015284793149173581
0.003407064334956994,0.003739785461417622
0.004218304131456685,0.004314801284790698
0.003673171240738793,0.003986225607847255
0.01229462761357833,0.012616128245493435
0.014441178613938316,0.013129448344547795
0.005352383938369204,0.005878664367455683
0.004655261595049753,0.006599743290101379
0.012748481305079495,0.013223816178497771
0.00813345401518581,0.007127771911298819
0.005382192957343213,0.006126538791869418
0.011242116808335617,0.011801480669043019
0.0043320572234535615,0.0033805717867776974
0.01350714474229911,0.01268710176073598
0.00814671175538581,0.009825714758672888
0.017562107452894354,0.015881905828699416
0.0030813906590304585,0.002363475034282525
0.007744340674122718,0.007215880702563543
0.011864509117256394,0.01012357605764197
0.0006414672970469215,0.0006889833931244538
0.008536848930192326,0.00808659318492902
0.0035588531187122907,0.0030809859154929398
0.0019242253334217918,0.00047773870347023184
0.015495404923998174,0.015659319644632852
0.007346858657095279,0.007823563226448699
0.006288689109084172,0.009351007283942447
0.007358519192838697,0.0069250276350868445
0.006241084165477889,0.007769512940696971
0.013128960483000024,0.013441244974171485
0.012238394279822706,0.01257314248222488
0.009412355891419671,0.008088441356384313
